job_name,submit_time,duration,region,k,L_max,submit_local_hour,band,alpha,assigned_region
j_001352,557227.6,5.6,France,5,3.6,11.79,day,0.6,Germany
j_000687,557399.7,6106.4,US_Central,1,64154.1,4.83,night,0.6,US_West
j_001390,557519.9,2.4,France,5,2.1,11.87,day,0.6,Germany
j_001710,557818.5,18.8,Germany,4,29.6,11.95,day,0.6,Germany
j_000348,557866.4,5.2,US_West,5,2.8,2.96,night,0.6,US_West
j_001715,558133.7,3.5,Germany,5,3.6,12.04,day,0.6,Germany
j_001380,558170.2,16340.3,France,1,46315.2,12.05,day,0.6,France
j_001015,558421.8,12180.3,US_East,1,70982.6,6.12,night,0.6,US_East
j_001359,558690.7,7266.8,France,1,52463.8,12.19,day,0.6,France
j_000679,559394.7,2.8,US_Central,5,4.3,5.39,night,0.6,US_West
j_001385,559427.7,27.3,France,4,58.3,12.4,day,0.6,France
j_001718,559496.6,280.9,Germany,3,285.0,12.42,day,0.6,Germany
j_001738,559595.6,11.6,Germany,5,2.8,12.44,day,0.6,Germany
j_000681,559858.5,2.0,US_Central,5,1.6,5.52,night,0.6,US_West
j_001724,560200.9,3.7,Germany,5,3.6,12.61,day,0.6,Germany
j_002440,560322.7,17.4,India,5,2.6,17.15,day,0.6,Korea
j_001375,560507.8,15507.1,France,1,72254.2,12.7,day,0.6,France
j_002781,560612.5,747.5,Japan,1,51413.7,20.73,night,0.6,Korea
j_001361,560909.0,42.2,France,4,23.0,12.81,day,0.6,Germany
j_000660,561288.7,924.3,US_Central,2,16204.2,5.91,night,0.6,US_West
j_000345,561322.7,4877.1,US_West,1,84759.6,3.92,night,0.6,US_West
j_001024,561354.6,6.7,US_East,5,2.1,6.93,night,0.6,US_East
j_001381,561410.7,64.0,France,3,510.6,12.95,day,0.6,Germany
j_001035,561612.5,91.0,US_East,4,56.5,7.0,night,0.6,US_East
j_002414,561817.3,12.4,India,4,30.3,17.56,day,0.6,Korea
j_001353,561985.6,6760.1,France,1,65871.1,13.11,day,0.6,France
j_001389,562047.1,12599.3,France,1,68512.8,13.12,day,0.6,France
j_000313,562233.4,18.0,US_West,4,19.1,4.18,night,0.6,US_West
j_001369,562303.8,15.8,France,5,2.5,13.2,day,0.6,France
j_002425,562564.4,152.9,India,3,141.8,17.77,day,0.6,Korea
j_000672,562785.2,2.1,US_Central,5,2.9,6.33,night,0.6,US_West
j_001732,563212.8,4.2,Germany,5,1.0,13.45,day,0.6,Germany
j_002051,563893.6,3443.9,Korea,1,51876.9,21.64,night,0.6,Korea
j_002798,564159.2,6504.0,Japan,1,54142.1,21.71,night,0.6,Korea
j_001740,564308.0,3.2,Germany,5,3.7,13.75,day,0.6,Germany
j_002077,564350.5,8343.4,Korea,1,73627.0,21.76,night,0.6,Korea
j_002084,564447.7,1529.8,Korea,2,15945.0,21.79,night,0.6,Korea
j_000341,565030.1,5.6,US_West,5,1.4,4.95,night,0.6,US_West
j_002069,565032.5,120.9,Korea,3,526.8,21.95,night,0.6,Korea
j_001007,565363.5,6.5,US_East,5,4.8,8.05,day,0.6,US_East
j_000322,565397.6,9.9,US_West,5,2.1,5.05,night,0.6,US_West
j_000667,565643.4,8.0,US_Central,5,1.2,7.12,night,0.6,US_West
j_002753,565955.3,5343.6,Japan,1,63591.8,22.21,night,0.6,US_West
j_001711,566548.9,7.5,Germany,5,1.6,14.37,day,0.6,France
j_002052,566818.3,1160.7,Korea,2,12993.5,22.45,night,0.6,Korea
j_002443,566930.1,1405.8,India,2,17248.1,18.98,day,0.6,Korea
j_001046,566977.8,1477.2,US_East,2,8820.0,8.49,day,0.6,US_East
j_001721,567160.4,20590.9,Germany,1,57555.2,14.54,day,0.6,France
j_001016,567224.2,2056.9,US_East,2,7700.7,8.56,day,0.6,US_East
j_000318,567247.9,4705.2,US_West,1,75735.6,5.57,night,0.6,US_West
j_000335,567267.0,961.9,US_West,2,12752.8,5.57,night,0.6,US_West
j_001013,567310.6,7.7,US_East,5,1.6,8.59,day,0.6,US_East
j_002434,567353.5,21600.0,India,1,62912.7,19.1,day,0.6,Korea
j_002776,567600.2,33.9,Japan,4,39.4,22.67,night,0.6,US_West
j_002054,567972.4,3.2,Korea,5,4.4,22.77,night,0.6,Korea
j_001745,568106.1,45.8,Germany,4,50.4,14.81,day,0.6,Germany
j_002774,569256.3,48.2,Japan,4,31.2,23.13,night,0.6,Korea
j_001376,569462.3,4364.3,France,1,80066.2,15.18,day,0.6,France
j_001008,569473.7,2.1,US_East,5,4.1,9.19,day,0.6,US_East
j_000327,569563.1,1.2,US_West,5,1.4,6.21,night,0.6,US_West
j_002780,570538.0,322.8,Japan,3,560.4,23.48,night,0.6,Korea
j_001014,570628.2,2571.6,US_East,1,67733.9,9.51,day,0.6,US_East
j_002075,570892.3,4346.9,Korea,1,51130.0,23.58,night,0.6,Korea
j_001723,571779.6,11.3,Germany,5,1.2,15.83,day,0.6,France
j_001018,571877.0,52.6,US_East,4,49.8,9.85,day,0.6,US_East
j_001022,572572.3,3.4,US_East,5,1.0,10.05,day,0.6,US_East
j_001726,572793.0,945.0,Germany,2,13405.2,16.11,day,0.6,France
j_001032,573084.7,5.0,US_East,5,4.1,10.19,day,0.6,US_East
j_002076,573148.7,3913.1,Korea,1,62499.3,0.21,night,0.6,Korea
j_000329,573343.7,1.7,US_West,5,2.0,7.26,night,0.6,US_West
j_002092,573564.0,10452.4,Korea,2,16708.6,0.32,night,0.6,Korea
j_001355,573589.7,4.4,France,5,2.6,16.33,day,0.6,France
j_001026,573720.2,650.6,US_East,3,244.5,10.37,day,0.6,US_East
j_002783,573805.5,121.9,Japan,3,340.7,0.39,night,0.6,Korea
j_001027,574381.3,8.5,US_East,5,3.6,10.55,day,0.6,US_East
j_000671,575147.3,1.9,US_Central,5,3.5,9.76,day,0.6,US_West
j_000650,575186.9,8.4,US_Central,5,4.5,9.77,day,0.6,US_West
j_002447,575488.4,2.2,India,5,3.2,21.36,night,0.6,France
j_000665,575903.2,126.2,US_Central,3,548.8,9.97,day,0.6,US_West
j_002060,576059.8,7985.6,Korea,1,51559.2,1.02,night,0.6,Korea
j_002073,576260.3,1266.8,Korea,2,8951.6,1.07,night,0.6,Korea
j_000319,576494.1,1.2,US_West,5,1.4,8.14,day,0.6,US_West
j_000695,576613.9,150.0,US_Central,3,288.1,10.17,day,0.6,US_West
j_000338,577056.3,466.4,US_West,2,19317.4,8.29,day,0.6,US_West
j_000312,577075.8,3.2,US_West,5,4.6,8.3,day,0.6,US_West
j_002757,577812.5,15897.5,Japan,1,74558.2,1.5,night,0.6,Japan
j_000331,577885.3,5.2,US_West,5,2.3,8.52,day,0.6,US_West
j_002789,577914.7,208.8,Japan,3,262.9,1.53,night,0.6,Japan
j_002050,578368.1,6.9,Korea,4,15.4,1.66,night,0.6,Korea
j_000659,578523.8,3.9,US_Central,5,2.2,10.7,day,0.6,US_West
j_001009,578672.2,85.3,US_East,3,465.9,11.74,day,0.6,US_East
j_002083,578708.8,1565.9,Korea,1,58246.4,1.75,night,0.6,Korea
j_002435,578857.9,3.8,India,5,1.0,22.29,night,0.6,France
j_000320,579026.4,2.1,US_West,5,2.8,8.84,day,0.6,US_West
j_001382,579404.6,19.2,France,5,1.3,17.95,day,0.6,France
j_002053,579501.5,1272.0,Korea,2,14288.1,1.97,night,0.6,Korea
j_001042,579691.3,1675.2,US_East,2,17297.1,12.03,day,0.6,US_East
j_001350,580338.2,62.4,France,3,210.8,18.21,day,0.6,France
j_001025,580470.2,63.7,US_East,4,17.3,12.24,day,0.6,US_East
j_001708,580990.3,565.0,Germany,2,8591.2,18.39,day,0.6,France
j_000675,581136.3,2.7,US_Central,5,1.7,11.43,day,0.6,US_West
j_001034,581233.5,18.1,US_East,3,130.0,12.45,day,0.6,US_East
j_002059,581343.2,21600.0,Korea,1,51404.6,2.48,night,0.6,Korea
j_002787,581482.1,151.7,Japan,3,462.0,2.52,night,0.6,Korea
j_001736,581604.6,1829.1,Germany,2,19571.4,18.56,day,0.6,France
j_001733,581634.5,15365.3,Germany,1,85935.1,18.57,day,0.6,France
j_000663,582033.1,5.5,US_Central,5,4.4,11.68,day,0.6,US_West
j_001735,582319.3,5885.2,Germany,1,57004.9,18.76,day,0.6,France
j_000661,582413.8,79.1,US_Central,3,340.2,11.78,day,0.6,US_West
j_002402,582477.3,6871.1,India,1,67010.5,23.3,night,0.6,France
j_001004,582489.0,3.6,US_East,5,1.2,12.8,day,0.6,US_East
j_000670,582507.2,188.3,US_Central,3,273.2,11.81,day,0.6,US_West
j_001363,582719.6,1018.7,France,2,7910.1,18.87,day,0.6,France
j_002058,582899.7,3501.8,Korea,1,66666.7,2.92,night,0.6,Korea
j_001017,583007.2,4.2,US_East,5,2.9,12.95,day,0.6,US_East
j_002793,583066.3,9276.6,Japan,1,79185.1,2.96,night,0.6,US_West
j_001712,583293.9,591.9,Germany,3,235.9,19.03,day,0.6,France
j_001021,583621.7,40.1,US_East,4,21.4,13.12,day,0.6,US_West
j_000683,583989.5,8.2,US_Central,4,52.9,12.22,day,0.6,US_West
j_001047,584111.6,407.3,US_East,2,20816.8,13.25,day,0.6,US_East
j_002068,584228.7,4238.8,Korea,1,74290.3,3.29,night,0.6,Korea
j_001044,584390.0,2.7,US_East,5,1.9,13.33,day,0.6,US_East
j_002085,584624.6,5.4,Korea,5,3.6,3.4,night,0.6,Korea
j_001001,584800.3,282.1,US_East,3,480.4,13.44,day,0.6,US_East
j_001030,585049.4,2.1,US_East,5,2.9,13.51,day,0.6,US_East
j_001002,585314.8,45.8,US_East,3,453.1,13.59,day,0.6,US_East
j_002066,585804.5,7607.2,Korea,1,73729.6,3.72,night,0.6,Korea
j_001011,586080.1,4843.8,US_East,1,52337.1,13.8,day,0.6,US_East
j_002072,586187.5,74.4,Korea,4,30.4,3.83,night,0.6,US_West
j_000657,586379.6,4.1,US_Central,5,3.6,12.88,day,0.6,US_West
j_002797,586412.7,19323.6,Japan,1,77972.0,3.89,night,0.6,US_West
j_002777,586483.4,2885.7,Japan,1,78332.8,3.91,night,0.6,US_West
j_000332,586503.3,120.0,US_West,3,178.5,10.92,day,0.6,US_West
j_000347,586842.8,15.9,US_West,5,1.1,11.01,day,0.6,US_West
j_002449,586960.0,1015.5,India,1,60270.6,0.54,night,0.6,Korea
j_001378,587037.7,14.5,France,5,1.5,20.07,night,0.6,France
j_001019,587067.5,1.4,US_East,5,2.7,14.07,day,0.6,US_East
j_000339,587093.4,300.4,US_West,3,482.9,11.08,day,0.6,US_West
j_002782,587198.7,4234.1,Japan,1,74821.8,4.11,night,0.6,Korea
j_002430,587231.0,4246.7,India,1,81841.8,0.62,night,0.6,Korea
j_001003,587411.6,36.4,US_East,4,47.8,14.17,day,0.6,US_East
j_000692,587491.0,4.0,US_Central,5,1.2,13.19,day,0.6,US_Central
j_000324,587492.5,4302.8,US_West,1,51542.4,11.19,day,0.6,US_West
j_002063,587681.0,3561.2,Korea,1,51782.6,4.24,night,0.6,Korea
j_001746,587778.8,3.9,Germany,5,4.1,20.27,night,0.6,France
j_000691,587881.8,4.2,US_Central,5,4.0,13.3,day,0.6,US_Central
j_000686,588197.6,135.2,US_Central,3,380.5,13.39,day,0.6,US_Central
j_000666,588292.8,64.2,US_Central,4,57.9,13.41,day,0.6,US_Central
j_002759,588304.8,28.8,Japan,4,32.5,4.42,night,0.6,Japan
j_002437,588837.5,6.3,India,5,1.7,1.07,night,0.6,France
j_002799,588996.7,12487.8,Japan,1,74990.0,4.61,night,0.6,Japan
j_001377,589126.2,30.3,France,4,31.2,20.65,night,0.6,France
j_000676,589127.5,2.9,US_Central,5,1.1,13.65,day,0.6,US_West
j_002763,589240.1,62.0,Japan,3,445.4,4.68,night,0.6,Japan
j_001029,589523.3,8.1,US_East,5,1.3,14.76,day,0.6,US_East
j_000652,589603.1,5.8,US_Central,5,2.0,13.78,day,0.6,US_Central
j_002790,589687.7,11144.0,Japan,1,48121.5,4.8,night,0.6,Japan
j_002785,590132.8,76.8,Japan,4,41.8,4.93,night,0.6,Japan
j_000346,590349.4,9319.1,US_West,1,50030.3,11.99,day,0.6,US_West
j_002768,590679.5,212.3,Japan,3,397.3,5.08,night,0.6,Japan
j_002417,590807.8,3824.8,India,2,26896.0,1.61,night,0.6,France
j_002786,591222.0,2495.3,Japan,1,55713.5,5.23,night,0.6,Japan
j_000311,591444.1,1.7,US_West,5,2.5,12.29,day,0.6,US_West
j_002784,591660.5,2360.4,Japan,1,44751.2,5.35,night,0.6,Japan
j_000303,591713.3,42.5,US_West,4,20.9,12.36,day,0.6,US_West
j_002078,591771.6,2185.8,Korea,1,77483.9,5.38,night,0.6,Korea
j_001391,591793.0,3.2,France,5,3.7,21.39,night,0.6,France
j_002057,592131.4,12.7,Korea,4,25.1,5.48,night,0.6,Korea
j_002064,592213.9,217.7,Korea,2,17396.6,5.5,night,0.6,Korea
j_002431,592342.4,2.9,India,5,2.7,2.04,night,0.6,France
j_000673,592624.5,15.8,US_Central,4,50.7,14.62,day,0.6,France
j_000662,592782.7,3.5,US_Central,5,4.0,14.66,day,0.6,France
j_002418,592850.6,1767.8,India,1,63137.8,2.18,night,0.6,France
j_000674,593101.2,3958.1,US_Central,1,85483.1,14.75,day,0.6,US_West
j_002097,593744.6,6139.1,Korea,1,54517.8,5.93,night,0.6,Japan
j_000321,593791.6,2402.6,US_West,2,25896.6,12.94,day,0.6,US_West
j_002439,594019.8,5555.5,India,1,44863.1,2.51,night,0.6,Korea
j_000316,594271.4,25.7,US_West,4,43.7,13.08,day,0.6,US_West
j_001747,594383.7,6993.0,Germany,2,26404.0,22.11,night,0.6,US_East
j_001706,594674.7,30.3,Germany,4,41.2,22.19,night,0.6,France
j_002422,594733.9,5306.5,India,1,53915.3,2.7,night,0.6,Korea
j_000651,594805.8,372.5,US_Central,3,393.2,15.22,day,0.6,US_East
j_000653,594906.1,11840.3,US_Central,1,57260.2,15.25,day,0.6,US_East
j_001743,595054.7,1840.6,Germany,1,56507.9,22.29,night,0.6,France
j_002429,595184.2,123.8,India,2,24386.3,2.83,night,0.6,Korea
j_001371,595299.9,3.8,France,5,3.1,22.36,night,0.6,France
j_000302,595364.0,3243.8,US_West,1,51045.5,13.38,day,0.6,US_West
j_001729,595514.1,1625.3,Germany,2,23557.9,22.42,night,0.6,France
j_002412,595833.1,7915.3,India,1,70373.3,3.01,night,0.6,Korea
j_000307,595912.2,15880.1,US_West,1,43675.9,13.53,day,0.6,US_West
j_000300,595930.4,19.5,US_West,4,17.9,13.54,day,0.6,US_West
j_000305,596271.1,18.2,US_West,4,29.9,13.63,day,0.6,US_East
j_001700,596420.0,13009.5,Germany,1,56194.0,22.67,night,0.6,France
j_002094,596568.2,7.0,Korea,5,1.6,6.71,night,0.6,Korea
j_000344,596805.9,61.5,US_West,4,51.4,13.78,day,0.6,US_East
j_002407,596932.8,180.4,India,3,532.6,3.31,night,0.6,Korea
j_002433,597119.9,10936.2,India,1,66471.9,3.37,night,0.6,Korea
j_000688,598294.6,2.8,US_Central,5,2.2,16.19,day,0.6,US_West
j_002769,598393.6,3087.2,Japan,1,59484.9,7.22,night,0.6,Korea
j_002764,598478.3,3.7,Japan,5,1.1,7.24,night,0.6,Korea
j_000698,598631.6,44.1,US_Central,4,29.9,16.29,day,0.6,US_West
j_002765,599077.6,20.7,Japan,4,26.0,7.41,night,0.6,Japan
j_001031,599202.7,264.2,US_East,3,259.5,17.45,day,0.6,France
j_002411,599217.0,3184.7,India,2,8574.8,3.95,night,0.6,France
j_000308,599997.9,37.3,US_West,4,32.2,14.67,day,0.6,US_West
j_002442,600004.1,6997.8,India,1,65104.3,4.17,night,0.6,France
j_000326,600235.9,31.0,US_West,4,44.4,14.73,day,0.6,US_West
j_002405,600462.7,55.3,India,4,30.7,4.3,night,0.6,France
j_002099,600868.1,4.1,Korea,5,1.4,7.91,night,0.6,Korea
j_002093,601484.1,5.2,Korea,5,2.8,8.08,day,0.6,Korea
j_002423,601492.3,3939.6,India,1,61031.0,4.58,night,0.6,France
j_001368,601673.5,10552.5,France,1,56844.6,0.13,night,0.6,France
j_001393,601996.6,10003.6,France,1,60246.4,0.22,night,0.6,France
j_002071,602027.6,13824.7,Korea,1,80396.5,8.23,day,0.6,Korea
j_001036,602339.5,5009.8,US_East,1,72980.0,18.32,day,0.6,US_West
j_000340,603429.0,3.6,US_West,5,3.3,15.62,day,0.6,US_West
j_000343,603456.2,666.0,US_West,1,62447.5,15.63,day,0.6,US_West
j_002409,603663.0,3.8,India,5,1.4,5.18,night,0.6,France
j_000669,603900.3,4268.5,US_Central,1,51434.7,17.75,day,0.6,US_West
j_001367,604447.9,1997.1,France,1,55626.8,0.9,night,0.6,France
j_000655,604558.5,3.0,US_Central,5,2.3,17.93,day,0.6,US_West
